id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count
6153994,0.5454545454545454,"Victim blaming.
Code for I got what I deserved?
Maybe, maybe not.
But hyper sexuality of women is entrenched.  They want male attention, but only on their terms.  Had Weinstein not been so gross looking and had not been so blatant, most women wouldn't have batted a sexy eye lid.  They would have put out in a minute.  Unfortunately, for Harvey, he is fat, ugly, and grotesque in how he flirts.",0.0151515151515151,0.0151515151515151,0.1363636363636363,0.5303030303030303,0.0151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16 02:14:09.881950+00,54,6141186.0,388691,rejected,0,0,0,0,0,0.0454545454545454,4,66
371974,0.0,"9 out of 10 gun murders are committed with handguns, though.   Handguns are actually the biggest contributor to gun violence.  

We really need to ban all handgun possession, as the United Kingdom did years ago.   You cannot go hunting or target shooting with a handgun either.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-01 18:28:54.774283+00,13,371267.0,140427,approved,0,0,0,0,0,0.0,4,4
840149,0.0,"As you call people Snowflakes and criticize them for defending themselves from the Antisocial Twitter Tribe, consider the concept of cognitive dissonance and how it may be relevant to your post.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-14 18:21:39.900102+00,54,840018.0,161924,approved,2,0,0,6,0,0.0,0,4
921737,1.0,"not all Muslims are terrorists, but all terrorists are muslim.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-30 17:00:34.196237+00,21,920365.0,164970,approved,0,0,0,3,0,0.0,4,4
419974,0.1666666666666666,"What you call improvements for cyclists, no doubt as viewed from your car seat, are in many cases steps backwards. I have had two neighbors lose children while riding in those sub-standard bike lanes on River Rd. Have you ever taken a radar gun out and checked on the speed of the cars there? It bears little resemblance to the speed limits. Go talk to the handful of traffic officers at EPD. If they are as honest with you as they have been with me, they will tell you that they are just not interested in taming our motorists. When Chris Kilcullen was killed, many of them openly just stopped doing traffic stops.

Green safe zones? I assume you mean the illegally implemented bike boxes that are being removed in many other locales because they have been found to cause deaths. (Think about how they work and you should be able to come up with why they are deadly.) 

The only FACT in play is the US Census ACS numbers, which show us to be hemorrhaging cyclists, your opinion notwithstanding.",0.0,0.0,0.0,0.0,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-06 22:28:35.365014+00,13,419777.0,143152,approved,0,0,0,0,0,0.0,0,6
6002922,0.6625,Most of the old white wise men in the GOP have had damaged brains for years.,0.0125,0.0,0.45,0.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,2017-09-22 21:44:49.480347+00,102,6001705.0,380856,approved,0,0,0,0,0,0.0,10,80
6272408,0.0,"I was amazed that 55% of Catholics on both sides said they ""consider the bishops but make up their own minds."" In my experience, about 10% of Catholics actually know their bishop's name and only about 2% would recognize him on the street.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-02 11:38:38.667397+00,53,6270672.0,395840,approved,0,0,0,0,0,0.0,5,4
5036995,0.3,He was observing his naked ex-wife to assess her body fat level so he could carefully calibrate the fan settings with the thermostat for maximum comfort. Purely professional.,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-22 06:03:34.060313+00,13,5036903.0,321154,approved,7,0,0,1,0,0.4,10,10
708107,0.7297297297297298,By acting stupidly.,0.0135135135135135,0.1351351351351351,0.0135135135135135,0.7027027027027027,0.0135135135135135,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-14 14:28:12.546990+00,54,706706.0,156349,approved,0,0,0,0,0,0.0,0,74
792940,0.2,The troopers still have time to harass snow machiners and skiers coming down the Hatcher Pass Road.  They could redirect priorities to drug crimes,0.0,0.0,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-05 14:20:33.559076+00,21,,160152,approved,0,0,1,6,1,0.0,0,10
478280,0.0,"I very much agree. The ongoing demands that Native people's rights be terminated is beyond disturbing. People who believe they are a victim because Native Americans still retain as much as they can of their own ancient cultures, are victims because  Native people retain any land at all, and also think they are victims because Native people do have treaty rights as payment for their land are out there. Talk about victim mentality, free-loader, want something for nothing.  Native people account for less than 2% of the entire American population.  They aren't taking anything from anyone.  

I can't help but wonder if the ADN would publish comments insisting that African Americans' rights be terminated, and that Black people be relegated back to slavery.     Somehow I doubt they would. But comments that promote taking away Native rights are given a free pass.   They invariably dominate the comments on any article about Native people and offer nothing but vicious and untrue stereotypes.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2016-09-17 04:19:28.671768+00,21,477251.0,146089,approved,0,0,0,2,0,0.0,4,4
937188,0.5,"Why?
Because the rest of humanity doesn't share your blinkered views?
Every day I read disparaging comments about white males, but I can keep an open mind and not write off contrary views as racist and bigoted.",0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-02-02 05:25:35.109587+00,54,936959.0,165542,rejected,0,0,0,2,0,0.0,4,10
5682929,0.0,"Hello Roland,

You pretend to be ""maintaining the status quo"".

You are kidding yourself.

You are NOT maintaining the status quo. What you offer is a road for North Korea to have 10 nukes in 2021, 40 nukes in 2031, and 100 nukes in 2041.

I say END the trajectory THIS YEAR. THAT is a solution.

What you are to North Korea is what Chamberlain was to Germany.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-29 19:38:40.978891+00,54,5682503.0,360720,approved,0,0,0,0,1,0.0,0,4
460011,0.0,"Haha, you've got to be kidding me! 

So based on ""man was shot in the leg"" you got a motive and narrowed it down to one suspect, his girlfriend?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09-04 03:02:38.484309+00,21,459950.0,145188,approved,0,0,0,5,0,0.0,4,4
6277029,0.3,Why do you hate poor people? Lower the rates on everyone.,0.0,0.0,0.1,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-02 21:26:33.753862+00,102,6270266.0,395907,approved,0,0,0,0,0,0.0,0,10
800888,0.0,"The Establishment weighs in. Not a single Indigenous voice. Because, of course, this is all about ""the right kind of people,"" not the Indians, Metis, Inuit people who Boyden ""speaks for"". Canada's elite can handle a fake Indian from Willowdale and a few polite, tenured real indigenous people, but no time at all for the rest.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-06 18:37:43.049552+00,54,,160433,approved,0,3,0,5,5,0.0,10,4
6175797,0.0,And Hillary was wanted for one reason. She would give away everything. Two groups wanted her. The rich who feel guilty for being rich like Hillary and the poor who want free stuff without working.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-19 00:46:46.234550+00,102,6174246.0,390595,approved,0,0,0,6,4,0.0,4,4
5446801,0.0,"As a partial solution, I wish the fretful and hand-winging moderate GOP Maine senator Susan Collins would abandon the Republicans, declare herself an independent, and join Maine's other independent senator Angus King.

That could be the two-by-four that the slim GOP senate ""majority"" needs to come to reason.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-20 17:05:27.390574+00,102,5446045.0,346453,approved,1,0,0,3,0,0.0,0,4
6324774,0.4,"Did the black slaves have an individual right?  Show us the evidence if you dare,  versus your editorial comment and again, a belief not based on fact.",0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-09 21:26:40.158595+00,102,6324123.0,398504,approved,0,0,1,0,0,0.0,4,10
5972557,0.0,The replacement cost of a battery for Nissan Leaf is listed at US$5499.00.  Your Honda Odyssey has a rather bad reputation which is unusual but the repair cost for the vehicle transmission averages at US$3423.00 so it would have been cheaper to repair your Honda.  Regarding your Leaf I note that owners seem to be extremely happy with their vehicles at first but after three years a noticeable drop off in range of 30-50% is noted on the various consumer sites I've visited.  From what I can tell it's not the battery that's failing but individual cells within the battery pack itself.  Nissan offers little in the way of a solution except replacement hopefully within the warranty.  Fortunately this problem has become common enough for a new industry to arise which offers a solution namely in the form of a rebuilt salvaged battery.  Sort of like rebuilding your Honda's transmission.  I note that Nissan only guaranteed the battery for 5 years at 70% range.  Perhaps the new model will be better,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-18 07:44:52.011218+00,54,5951086.0,377271,approved,1,0,0,0,1,0.0,4,4
5846569,0.7,They don't hate racism at all. They just want it all put on white people.,0.1,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-08-26 19:20:10.291504+00,102,5842077.0,370770,approved,0,0,0,0,0,0.0,4,10
5727767,0.0,"You are strictly referencing THIS ONE story. I never said ALL suits were frivolous. Just that this may invite MORE frivolous suits. If you've ever read any of my posts regarding LE in general I am skeptical of the end-all-be-all perception of LE. Again you read WAAAAY too much into my original statement, sparky.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-07 19:07:26.676957+00,102,5719557.0,362636,approved,0,0,0,0,0,0.0,0,4
5996149,0.2,"Per your post, your are the one raising Harper as a deflection instead of focusing on what this PM. and government are/have been doing..

I guess when there is nothing to talk about...",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-21 21:47:13.761623+00,54,5995979.0,380185,approved,0,0,0,10,0,0.0,0,5
448379,0.8,"What kind of mental illness do you, hoodad, have to cause you to continually STALK ME? I have repeatedly asked you to STOP STALKING ME, but you literally follow me around this site to reply to my every post.

You are a typical trump supporter - a CREEPY STALKER with serious mental health issues.

I reiterate: STOP STALKING ME or I will be forced to contact the Alaska State Troopers.",0.1,0.0,0.3,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,2016-08-26 04:23:15.694876+00,21,448088.0,144551,approved,0,0,0,2,0,0.0,10,10
392244,0.5857142857142859,"Absolutely sickening! What the hell is wrong with people? No respect for any life but their own!  That goat died because of you types. Every one of you should hang your heads in shame. To stand there and watch it die and do nothing? Yet someone fetched the body? There's a word for you people, but I can't say it here.",0.0714285714285714,0.1571428571428571,0.0,0.4285714285714285,0.2428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-18 18:31:07.522095+00,21,,141681,rejected,0,0,0,0,0,0.0,0,70
6240095,0.0,women have been fighting for women's rights forever and now they are willing to give it all away please explain this to me ????,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-28 12:22:11.558169+00,54,,394249,rejected,0,0,0,0,0,0.0,4,4
5295918,0.0,"Women's advocates insist employers everywhere pay women less than men for doing exactly the same work in the exact same occupations and careers.

Yet these advocates also seem to think employers' prime modus operandi is greed. Thus they no doubt believe employers would hire only illegal immigrants for their lower labor cost if they could get away with it (many do get away with it), or would move their business to a cheap-labor country to save money, or would replace old workers with young ones for the same reason. 

So why do these same advocates think employers would NOT hire only women if, as they say, employers DO get away with paying females at a lower rate than males for the same work?

""Salary Secrecy — Discrimination Against Women?"" http://malemattersusa.wordpress.com/2014/10/27/salary-secrecy-discrimination-against-women/",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-24 12:23:58.844476+00,13,,337106,approved,0,0,0,3,1,0.0,4,4
5234870,0.5,"The left wing  French President was groomed from his 25 year older school teacher, but he defeated a right wing Le Pen so that is okay; and Democrat  Bill Clinton seduced a 21 year old Jewish intern in the broom closet of the white house and lied about it under oath , along with his other girls and walked ( imagine if George Bush had done that) and now Don legally seduces a young girl and the black man is shamed and hung out to dry in a reverse politically correct man hating witch hunt.",0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2017-05-09 19:23:14.245780+00,54,,333239,rejected,2,0,0,0,0,0.0,10,10
814475,0.0,"Yes, some snot nosed New York real estate millionaire, who happens to be his son in law . . .

No elites for the Trumpster . . . 

Am I awake or is this just a bad dream?",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-09 20:33:22.544760+00,54,,160903,approved,0,0,1,12,1,0.0,0,4
5735223,0.1,"Does diversity correlate to higher dividends for stockholders? Do all male engineering companies have a lower return to stockholders than engineering companies with higher percentages of females? I'd be quite interested to know of any research that shows that. And is it just diversity in general? Or specific kinds of diversity? Does diversity of gender deliver the same reward as diversity of race?
Let's remember the original claim that I was responding to:
""The best companies are the ones that, whenever possible and within reason, try to ensure their employee base reflects the diversity of their customers.""
That's a pretty big claim which amounts to: ""a mostly black company, or even a racially mixed company, cannot serve a mostly white customer base as well"" Are you really sure you want to be making that claim?",0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-08-08 23:30:09.675943+00,54,5735016.0,364295,approved,0,0,0,3,1,0.0,6,10
6049070,0.6,Promoting blacks in the HPD is brutalizing? How so? You against affirmative action for some reason?,0.2,0.3,0.6,0.4,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-29 13:08:22.762713+00,22,6047365.0,383168,approved,0,0,0,0,0,0.0,6,10
427681,0.0,"If Wally was governor today, the problem would be fixed.  He was a do'er.  Quite unlike Walker.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-12 03:48:39.434497+00,21,,143492,approved,0,0,0,1,0,0.0,4,4
5508664,0.5,"That's not true.   If a man comes into a women's bathroom, we most definitely can kick him out and report it.   If he was a transgendered person who was acting, dressing, and LIVING THEIR LIFE as a woman, he could then go in to and use the women's restroom.  

Do you see the blaring difference now?",0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2017-07-01 03:15:57.873559+00,87,5504662.0,350106,approved,0,0,0,1,2,0.0,4,10
5059052,0.0,"Planet is 4.5 billion years old. Humanity as we might know it about 200,000 years ago.  Civilization about six or seven thousand years.  Man is a new comer to the planet.  Man and god were not here until recently.  I would not be waiting for a creator if you recognize what may be a serious problem.  To my knowledge god is not intervening in this matter.  I have no information to the contrary from any divine source.  Scientific data is well established and covers the front page of this mornings paper.  I think I would go with the science on this one.  The Pope already has indicated as much.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-27 00:18:08.112720+00,55,5058950.0,322258,approved,1,0,0,1,2,0.0,10,4
